LoyaltyCardID,Region,Age,Bikes
21654,North America,49,1
21615,North America,45,1
27087,North America,43,1
26227,Europe,41,1
16732,North America,34,1
24795,North America,37,1
16873,North America,78,1
18360,North America,33,1
27285,North America,42,1
27891,Europe,47,1
28088,North America,34,1
27797,Europe,46,1
25481,Europe,35,1
25311,Europe,40,1
27551,North America,45,1
29063,Pacific,55,1
22449,Europe,38,1
18513,North America,56,1
16882,North America,52,1
25418,North America,45,1
18389,North America,51,1
29481,Europe,53,1
27899,Europe,53,1
24210,Europe,43,1
28189,North America,48,1
20765,North America,55,1
28688,Europe,42,1
20529,North America,62,1
20032,North America,43,1
19824,North America,47,1
23404,North America,54,1
21297,North America,46,1
17656,North America,39,1
19205,North America,54,1
16101,North America,43,1
25616,Europe,45,1
18801,North America,42,1
24520,North America,40,1
25468,Europe,48,1
18418,North America,46,1
22753,North America,65,1
19121,North America,41,1
27154,Europe,38,1
21828,Europe,58,1
28386,Europe,38,1
22441,Europe,33,1
28396,Europe,41,1
18566,North America,42,1
19113,North America,42,1
16844,North America,43,1
24955,North America,67,1
20187,North America,51,1
13743,North America,55,1
22680,Europe,49,1
28729,Europe,32,1
25798,Europe,62,1
16851,North America,50,1
18224,North America,48,1
22426,Europe,47,1
17670,North America,56,1
28761,North America,37,1
22422,Europe,47,1
20480,North America,45,1
18052,North America,46,1
22074,North America,45,1
22663,Europe,47,1
18562,North America,43,1
20853,Europe,37,1
28820,North America,40,1
19199,North America,38,1
16230,North America,57,1
28700,Europe,44,1
28091,Pacific,68,1
28051,North America,56,1
22221,North America,50,1
24800,North America,41,1
25591,Europe,43,1
27709,Pacific,44,1
20641,North America,51,1
28853,North America,42,1
24847,Europe,68,1
16147,North America,54,1
27212,North America,57,1
27801,Europe,43,1
28428,Europe,35,1
21330,North America,53,1
18049,North America,40,1
22016,North America,32,1
28876,Europe,55,1
17460,North America,58,1
22236,North America,43,1
24326,North America,43,1
26229,Europe,42,1
23838,North America,42,1
22789,North America,60,1
25661,Europe,50,1
24232,North America,34,1
29285,North America,64,1
27556,North America,52,1
22603,Europe,37,1
18563,North America,38,1
26582,North America,40,1
25307,Europe,39,1
29027,North America,55,1
17544,North America,50,1
22694,Europe,35,1
27137,Europe,45,1
29139,North America,44,1
28880,Europe,55,1
22972,North America,33,1
25597,Europe,42,1
25404,North America,44,1
19125,North America,45,1
26786,North America,34,1
28203,Pacific,43,1
20459,North America,38,1
28694,Europe,42,1
23139,North America,56,1
22048,North America,46,1
27512,Pacific,56,1
18942,North America,55,1
25334,North America,36,1
22608,Europe,43,1
28169,North America,46,1
21004,Europe,45,1
26735,North America,62,1
18670,North America,49,1
19867,North America,64,1
14416,North America,61,1
16114,North America,50,1
26827,Europe,46,1
21386,North America,32,1
18537,North America,70,1
19691,North America,50,1
18607,North America,48,1
25793,Europe,54,1
20031,North America,48,1
17508,North America,39,1
18802,North America,36,1
28401,Europe,47,1
27089,North America,43,1
23774,Europe,41,1
28382,Europe,42,1
27770,Europe,45,1
20544,North America,60,1
29207,North America,51,1
16142,North America,54,1
18817,North America,33,1
28724,Europe,38,1
29184,Pacific,43,1
27581,Pacific,43,1
23016,North America,42,1
24337,North America,45,1
21602,North America,44,1
22874,North America,51,1
17557,North America,68,1
24037,Europe,38,1
23706,North America,61,1
25370,North America,53,1
24213,Europe,61,1
18564,North America,40,1
28503,Europe,48,1
17125,North America,52,1
16221,North America,54,1
18684,North America,39,1
22465,Europe,44,1
18650,North America,52,1
25742,Europe,44,1
28145,North America,38,1
26726,North America,59,1
29473,Europe,52,1
28573,North America,39,1
24102,Europe,43,1
22398,Europe,71,1
27582,Pacific,43,1
24059,Europe,46,1
25193,North America,47,1
17871,North America,52,1
22768,North America,63,1
23873,North America,42,1
14578,North America,39,1
24807,North America,43,1
29183,Pacific,42,1
19995,North America,45,1
25462,Europe,45,1
26862,Europe,49,1
17580,North America,41,1
25649,Europe,49,1
27769,Europe,45,1
17592,North America,37,1
29474,Europe,53,1
18471,North America,32,1
25726,Europe,51,1
23017,North America,42,1
25548,Europe,72,1
17389,North America,40,1
26955,Europe,43,1
17608,North America,47,1
25150,North America,49,1
28699,Europe,32,1
22617,Europe,32,1
18066,North America,67,1
27576,North America,49,1
20072,North America,47,1
19394,North America,51,1
20472,North America,42,1
22434,Europe,42,1
22464,Europe,44,1
24092,Europe,46,1
28630,North America,47,1
19396,North America,53,1
24806,North America,43,1
29096,Pacific,60,1
24091,Europe,46,1
22270,North America,44,1
24115,Europe,51,1
23834,North America,40,1
24648,North America,62,1
28493,Europe,51,1
18116,North America,60,1
25368,North America,53,1
27143,Europe,44,1
25432,North America,47,1
23516,North America,61,1
26902,Europe,50,1
27763,Europe,34,1
24321,North America,38,1
19657,North America,41,1
28832,North America,42,1
22598,Europe,54,1
22745,North America,68,1
21723,North America,41,1
29291,Pacific,49,1
25388,North America,43,1
20145,Europe,47,1
26629,North America,53,1
28528,Europe,39,1
24868,Europe,61,1
13148,North America,33,1
26995,Europe,41,1
24739,North America,59,1
27689,Pacific,49,1
21532,Europe,60,1
29469,Europe,41,1
21274,North America,33,1
27242,North America,39,1
19746,North America,66,1
28368,Europe,40,1
21310,North America,52,1
25626,Europe,43,1
23759,Europe,39,1
19710,North America,52,1
28117,Pacific,47,1
18863,North America,58,1
27071,North America,42,1
23082,North America,34,1
16135,North America,45,1
16111,North America,38,1
22503,Europe,41,1
20673,North America,37,1
23223,Europe,34,1
27108,North America,45,1
24061,Europe,47,1
21090,Europe,47,1
29190,Pacific,43,1
29318,Pacific,54,1
17144,North America,65,1
20296,North America,40,1
28527,Europe,44,1
21072,Europe,42,1
19820,North America,57,1
28319,Pacific,41,1
19211,North America,58,1
26211,Europe,32,1
21282,North America,35,1
18603,North America,43,1
26399,Europe,66,1
21401,North America,34,1
24039,Europe,33,1
17443,North America,77,1
27865,Pacific,35,1
23033,North America,46,1
13710,North America,46,1
28557,Europe,39,1
19854,North America,66,1
17870,North America,40,1
22472,Europe,45,1
20005,North America,45,1
18594,North America,47,1
19123,North America,38,1
24100,Europe,48,1
22484,Europe,47,1
22309,Europe,39,1
24204,Europe,38,1
18615,North America,39,1
22997,North America,44,1
11041,North America,35,1
17030,North America,48,1
20654,North America,37,1
22880,North America,52,1
16981,North America,43,1
26249,North America,58,1
25502,Europe,50,1
17142,North America,66,1
28160,North America,50,1
22139,North America,67,1
20387,North America,72,1
18608,North America,49,1
22613,Europe,43,1
19993,North America,43,1
19157,North America,48,1
17614,North America,48,1
20067,North America,38,1
25571,Europe,69,1
18878,North America,67,1
20663,North America,39,1
16123,North America,51,1
21542,Europe,63,1
28164,North America,50,1
20686,North America,48,1
28728,Europe,33,1
21795,North America,58,1
28109,Pacific,63,1
23860,North America,45,1
25587,Europe,53,1
19122,North America,41,1
16137,North America,46,1
17399,North America,48,1
25046,North America,39,1
28749,Europe,35,1
29102,Pacific,47,1
25419,North America,45,1
24797,North America,43,1
24492,North America,34,1
27937,Europe,67,1
25203,North America,62,1
27967,Europe,65,1
24384,Europe,38,1
25436,North America,47,1
29182,Pacific,38,1
18551,North America,43,1
18409,North America,57,1
24275,North America,32,1
22872,North America,50,1
16478,North America,36,1
19203,North America,59,1
24403,North America,51,1
21920,North America,52,1
24018,Europe,54,1
11062,North America,37,1
13878,North America,44,1
24194,Europe,54,1
25093,North America,45,1
21313,North America,72,1
20110,North America,55,1
18475,North America,38,1
21608,North America,36,1
26225,Europe,35,1
16116,North America,44,1
17597,North America,46,1
26230,Europe,41,1
25506,Europe,35,1
20013,North America,44,1
22606,Europe,37,1
27952,Europe,60,1
22502,Europe,46,1
24093,Europe,41,1
24996,North America,60,1
21506,Europe,50,1
25465,Europe,47,1
26717,North America,72,1
24710,Europe,35,1
24793,North America,42,1
23984,Europe,59,1
24832,North America,47,1
21671,Europe,40,1
21476,North America,64,1
26822,Europe,46,1
26932,Europe,51,1
21161,North America,55,1
23032,North America,52,1
26903,Europe,45,1
22066,North America,36,1
27262,North America,42,1
23765,Europe,41,1
18545,North America,62,1
20030,North America,49,1
25623,North America,39,1
16361,North America,57,1
21593,North America,43,1
28618,North America,49,1
13455,North America,46,1
23296,North America,40,1
20180,North America,50,1
22590,Europe,53,1
17545,North America,50,1
28206,Pacific,42,1
17664,North America,47,1
23026,North America,45,1
11135,North America,33,1
25444,Europe,45,1
24654,North America,66,1
25694,Europe,40,1
29354,North America,47,1
14330,North America,36,1
24291,North America,39,1
28824,North America,40,1
25362,North America,48,1
28559,Europe,35,1
25092,North America,47,1
23268,North America,57,1
25186,North America,57,1
28696,Europe,42,1
19004,North America,59,1
26986,Europe,39,1
18613,North America,44,1
23560,North America,34,1
17441,North America,58,1
29468,Europe,46,1
18361,North America,33,1
21293,North America,50,1
21410,North America,34,1
23835,North America,35,1
28324,Pacific,50,1
17153,North America,64,1
24202,Europe,43,1
21637,North America,38,1
13987,North America,34,1
19212,North America,52,1
24633,North America,72,1
16021,North America,34,1
27063,North America,40,1
19678,North America,41,1
18366,North America,34,1
29467,Europe,46,1
21504,North America,61,1
16947,North America,37,1
29064,Pacific,66,1
24764,North America,39,1
16776,North America,43,1
21651,North America,49,1
23851,North America,42,1
24017,Europe,53,1
28948,Pacific,34,1
25589,Europe,48,1
28353,Pacific,70,1
23393,North America,40,1
27697,Pacific,52,1
23930,Europe,43,1
17123,North America,59,1
27559,North America,47,1
24203,Europe,43,1
21711,North America,54,1
23723,North America,63,1
24577,Europe,65,1
23775,Europe,43,1
29158,North America,46,1
23158,North America,41,1
16138,North America,46,1
28387,Europe,43,1
28628,North America,54,1
16898,North America,55,1
23185,North America,46,1
16124,North America,51,1
20526,North America,58,1
18571,North America,46,1
29292,Pacific,40,1
23619,Europe,54,1
24632,North America,72,1
24055,Europe,40,1
24184,Europe,51,1
16232,North America,57,1
25384,North America,43,1
25386,North America,37,1
20198,North America,53,1
22892,North America,54,1
29114,Pacific,45,1
16223,North America,59,1
25015,North America,34,1
20080,North America,48,1
26956,Europe,38,1
23213,North America,45,1
22810,Europe,68,1
25857,North America,68,1
25485,Europe,42,1
28351,Pacific,72,1
23276,North America,55,1
22036,North America,37,1
11526,North America,45,1
21586,North America,40,1
24646,North America,68,1
16839,North America,47,1
29385,Europe,50,1
25204,North America,62,1
23568,North America,33,1
17690,North America,40,1
28650,North America,43,1
27944,Europe,58,1
20197,North America,52,1
22655,Europe,42,1
29358,Europe,44,1
29198,North America,59,1
19131,North America,40,1
16852,North America,44,1
22224,North America,56,1
25290,North America,44,1
23478,North America,50,1
21427,North America,56,1
16125,North America,52,1
24432,North America,58,1
26940,Europe,54,1
16728,North America,33,1
18085,North America,64,1
28647,North America,35,1
26481,North America,67,1
27789,Europe,49,1
27585,Pacific,37,1
17362,North America,41,1
23355,North America,38,1
16079,North America,41,1
25613,Europe,44,1
28415,Europe,43,1
24644,North America,69,1
28857,North America,45,1
29085,Pacific,62,1
27706,Pacific,48,1
17425,North America,51,1
28627,North America,53,1
28935,Pacific,37,1
28652,North America,42,1
22282,North America,43,1
22082,North America,46,1
16210,North America,39,1
16215,North America,46,1
24536,Europe,45,1
19240,North America,40,1
28471,Europe,58,1
17446,North America,77,1
27943,Europe,58,1
23471,North America,51,1
25578,Europe,51,1
18075,North America,66,1
17476,North America,72,1
25778,Europe,47,1
18547,North America,35,1
28108,Pacific,62,1
23214,North America,43,1
19002,North America,64,1
23318,North America,34,1
28774,North America,42,1
28501,Europe,53,1
23058,North America,59,1
17666,North America,52,1
27885,Europe,51,1
18611,North America,49,1
29137,North America,44,1
18108,North America,61,1
24942,North America,72,1
29483,Europe,53,1
23747,Europe,32,1
28313,Pacific,51,1
22258,North America,43,1
25576,Europe,52,1
24025,Europe,53,1
22616,Europe,43,1
25675,Europe,36,1
29464,Pacific,35,1
28209,Pacific,44,1
27094,North America,33,1
18803,North America,41,1
18406,North America,46,1
11145,North America,33,1
28069,North America,40,1
27897,Europe,52,1
29192,Pacific,45,1
23881,North America,43,1
27234,North America,54,1
25720,Europe,70,1
17141,North America,65,1
14867,North America,37,1
28635,North America,34,1
20855,Europe,37,1
21645,North America,48,1
23169,North America,39,1
21269,North America,39,1
29310,Pacific,49,1
16122,North America,51,1
13393,North America,62,1
22787,North America,61,1
26818,Europe,40,1
18804,North America,36,1
27101,North America,43,1
27251,North America,42,1
23848,North America,43,1
24328,North America,43,1
20645,North America,35,1
29454,Pacific,35,1
18951,North America,47,1
24527,North America,45,1
26357,Europe,45,1
12781,North America,56,1
18440,North America,71,1
24794,North America,43,1
28646,North America,40,1
28727,Europe,32,1
23807,North America,55,1
17043,North America,44,1
24754,North America,48,1
22262,North America,40,1
23850,North America,41,1
24033,Europe,37,1
23887,North America,47,1
24645,North America,64,1
25492,Europe,43,1
16909,North America,73,1
27261,North America,42,1
20936,Europe,35,1
19526,North America,45,1
25550,Europe,71,1
24234,North America,33,1
18647,North America,59,1
22523,Europe,45,1
21919,North America,51,1
21108,Europe,50,1
24214,Europe,61,1
27824,Europe,34,1
27723,Pacific,59,1
27448,North America,47,1
25305,Europe,39,1
28110,Pacific,61,1
21281,North America,35,1
27185,Europe,41,1
27691,Pacific,45,1
25657,Europe,51,1
24212,Europe,60,1
11618,North America,54,1
28405,Europe,48,1
25911,North America,35,1
22864,North America,45,1
23917,Europe,50,1
25741,Europe,43,1
20541,North America,61,1
28851,North America,43,1
29013,North America,57,1
24560,Europe,58,1
11022,North America,34,1
22250,North America,41,1
24099,Europe,47,1
25077,North America,38,1
23933,Europe,49,1
18818,North America,50,1
23582,North America,34,1
25722,Europe,51,1
19869,North America,64,1
22462,Europe,45,1
27906,Europe,37,1
23799,North America,56,1
27051,North America,53,1
20028,North America,48,1
29001,North America,54,1
24197,Europe,37,1
28186,North America,53,1
28835,North America,44,1
24681,North America,62,1
22716,North America,36,1
29142,North America,45,1
26928,Europe,69,1
27909,Europe,36,1
28517,Europe,43,1
24756,North America,49,1
23383,North America,51,1
24193,Europe,53,1
19414,North America,44,1
17025,North America,45,1
22245,North America,38,1
24413,North America,45,1
29342,Pacific,72,1
20412,North America,35,1
25745,Europe,43,1
22836,Europe,66,1
27080,North America,42,1
19690,North America,73,1
23264,North America,52,1
26913,Europe,73,1
19395,North America,52,1
13454,North America,52,1
21470,North America,66,1
22630,Europe,39,1
19013,North America,62,1
24054,Europe,46,1
19814,North America,56,1
27745,Pacific,70,1
25389,North America,44,1
25455,Europe,35,1
28833,North America,43,1
16790,North America,60,1
20693,North America,47,1
22760,North America,64,1
27123,Europe,37,1
24641,North America,64,1
27056,North America,53,1
29344,Pacific,70,1
11036,North America,34,1
29099,Pacific,59,1
19016,North America,61,1
12782,North America,40,1
22275,North America,42,1
19813,North America,56,1
16972,North America,35,1
27845,Europe,45,1
27882,Europe,46,1
20977,Europe,60,1
25774,Europe,46,1
22535,Europe,32,1
27128,Europe,38,1
23733,North America,50,1
21587,North America,35,1
21833,Europe,63,1
27956,Europe,62,1
19548,North America,54,1
25532,Europe,51,1
25751,Europe,38,1
29059,North America,34,1
26950,Europe,43,1
23744,Europe,33,1
18850,North America,52,1
18368,North America,42,1
24385,North America,55,1
17668,North America,56,1
28397,Europe,46,1
19735,North America,73,1
28132,Pacific,40,1
12020,North America,33,1
25786,Europe,59,1
24670,North America,65,1
24673,North America,52,1
18113,North America,62,1
27780,Europe,42,1
21147,North America,52,1
18947,North America,56,1
23789,North America,59,1
27077,North America,40,1
19140,North America,46,1
18904,North America,32,1
16872,North America,42,1
18430,North America,60,1
16951,North America,42,1
26934,Europe,53,1
21334,North America,59,1
24404,North America,78,1
26870,Europe,44,1
17403,North America,51,1
18839,North America,52,1
21031,Europe,37,1
20638,North America,56,1
22601,Europe,54,1
29369,Europe,34,1
26223,Europe,40,1
18121,North America,44,1
24029,Europe,42,1
18827,North America,45,1
20044,Europe,40,1
25459,Europe,35,1
18122,North America,59,1
28837,North America,41,1
26987,Europe,34,1
21022,Europe,54,1
21610,North America,37,1
25382,North America,35,1
22248,North America,38,1
19841,North America,64,1
22466,Europe,45,1
20037,North America,45,1
23788,North America,58,1
25075,North America,49,1
20667,North America,44,1
24783,North America,40,1
28217,Pacific,38,1
22719,North America,47,1
16970,North America,40,1
20639,North America,56,1
24537,Europe,55,1
29452,Pacific,33,1
22013,North America,32,1
28522,Europe,38,1
21930,North America,34,1
26294,North America,40,1
18580,North America,38,1
29465,Pacific,35,1
25875,North America,59,1
24030,Europe,37,1
18512,North America,56,1
25504,Europe,34,1
20382,North America,74,1
25729,Europe,53,1
21396,North America,37,1
27086,North America,43,1
23166,North America,39,1
27796,Europe,46,1
18479,North America,39,1
25703,Europe,70,1
21665,Europe,39,1
16789,North America,65,1
29170,North America,54,1
11888,North America,48,1
22450,Europe,38,1
28195,North America,53,1
21438,North America,51,1
19141,North America,47,1
16235,North America,51,1
20337,North America,39,1
24209,Europe,43,1
18501,North America,38,1
17553,North America,65,1
22718,North America,47,1
23509,North America,60,1
21798,North America,62,1
22113,North America,54,1
29311,Pacific,50,1
16770,North America,41,1
28587,North America,59,1
27877,Pacific,36,1
20883,Europe,39,1
28414,Europe,34,1
26936,Europe,54,1
27008,Europe,41,1
27298,North America,37,1
16977,North America,46,1
25605,Europe,61,1
29058,North America,35,1
27264,North America,43,1
21611,North America,43,1
27429,North America,63,1
21488,North America,63,1
25748,Europe,43,1
29478,Europe,53,1
25531,Europe,39,1
27231,North America,54,1
22656,Europe,49,1
25312,Europe,41,1
23777,Europe,42,1
18225,North America,48,1
18413,North America,57,1
29368,Europe,45,1
28819,North America,40,1
28529,Europe,44,1
11316,North America,59,1
25175,North America,50,1
24956,North America,67,1
28173,North America,53,1
17623,North America,45,1
17413,North America,50,1
29247,North America,40,1
16832,North America,80,1
16151,North America,49,1
16751,North America,33,1
23036,North America,52,1
24828,North America,48,1
23216,North America,50,1
25185,North America,51,1
22594,Europe,52,1
24048,Europe,39,1
28949,Pacific,40,1
24348,North America,45,1
21609,North America,42,1
22862,North America,38,1
24104,Europe,48,1
22439,Europe,44,1
29313,Pacific,51,1
16365,North America,57,1
19698,North America,50,1
16146,North America,54,1
17558,North America,57,1
26382,Europe,44,1
21827,Europe,58,1
20891,Europe,39,1
14877,North America,46,1
22274,North America,47,1
26873,Europe,35,1
21810,North America,61,1
16921,North America,34,1
16999,North America,43,1
29066,Pacific,67,1
29450,Europe,70,1
27743,Pacific,66,1
23386,North America,47,1
18372,North America,41,1
24680,North America,62,1
27555,North America,52,1
17859,North America,51,1
22646,Europe,46,1
21064,Europe,46,1
26830,Europe,46,1
27819,Europe,50,1
22609,Europe,42,1
23443,Europe,39,1
27799,Europe,35,1
27547,North America,52,1
23507,North America,59,1
24441,North America,61,1
26815,North America,47,1
16890,North America,59,1
22607,Europe,43,1
24573,Europe,57,1
11155,North America,37,1
26869,Europe,49,1
19661,North America,45,1
28170,North America,46,1
17480,North America,34,1
21728,North America,39,1
27416,North America,59,1
25596,Europe,42,1
25575,Europe,51,1
28270,North America,52,1
25407,North America,44,1
22878,North America,51,1
20090,North America,58,1
16807,North America,62,1
25604,Europe,44,1
14910,North America,55,1
17009,North America,44,1
25861,North America,68,1
22135,North America,73,1
18864,North America,53,1
22336,North America,40,1
22649,Europe,41,1
21355,North America,71,1
22287,North America,43,1
22298,North America,39,1
28327,Pacific,49,1
25479,Europe,46,1
28940,Pacific,38,1
17574,North America,38,1
18427,North America,54,1
24338,North America,51,1
29159,North America,47,1
27067,North America,40,1
22229,North America,51,1
28644,North America,35,1
23231,Europe,42,1
14745,North America,58,1
24791,North America,42,1
17008,North America,45,1
28096,North America,34,1
24521,North America,40,1
18842,North America,76,1
25446,Europe,44,1
24351,North America,47,1
16102,North America,47,1
20573,Europe,43,1
18420,North America,42,1
21151,North America,45,1
28299,North America,45,1
28505,Europe,55,1
22595,Europe,47,1
16139,North America,47,1
13370,North America,59,1
28697,Europe,43,1
21599,North America,37,1
22152,North America,35,1
22477,Europe,46,1
29382,Europe,48,1
24050,Europe,39,1
28284,North America,53,1
29042,North America,45,1
22246,North America,44,1
18103,North America,61,1
20728,Europe,42,1
22993,North America,41,1
29152,North America,51,1
22131,North America,74,1
16797,North America,64,1
28659,North America,44,1
25094,North America,46,1
20647,North America,41,1
18362,North America,34,1
17024,North America,52,1
16952,North America,37,1
28790,North America,54,1
23857,North America,43,1
17564,North America,42,1
27240,North America,35,1
28739,Europe,40,1
18973,North America,69,1
19158,North America,43,1
27860,Pacific,32,1
28165,North America,51,1
17860,North America,46,1
29303,Pacific,48,1
19108,North America,35,1
25757,Europe,44,1
22414,Europe,58,1
18393,North America,50,1
17620,North America,49,1
29043,North America,44,1
28656,North America,43,1
27896,Europe,52,1
18533,North America,59,1
20207,North America,49,1
24110,Europe,34,1
23922,Europe,46,1
28564,Europe,35,1
16811,North America,62,1
17546,North America,45,1
19716,North America,53,1
27170,Europe,40,1
23326,North America,32,1
13358,North America,67,1
19683,North America,41,1
27681,North America,61,1
21942,North America,54,1
28369,Europe,45,1
28485,Pacific,35,1
28403,Europe,36,1
18790,North America,33,1
28802,North America,35,1
25765,North America,44,1
28371,Europe,45,1
25583,Europe,54,1
28657,North America,43,1
28072,North America,45,1
12031,North America,33,1
25385,North America,43,1
21646,North America,49,1
11136,North America,34,1
29457,Pacific,34,1
25573,Europe,70,1
28167,North America,52,1
24434,North America,59,1
28825,North America,40,1
17159,North America,62,1
21042,Europe,60,1
17147,North America,63,1
27792,Europe,49,1
18645,North America,47,1
16220,North America,59,1
22816,Europe,66,1
28097,North America,34,1
18476,North America,33,1
22321,Europe,43,1
16344,North America,32,1
22218,North America,56,1
17007,North America,44,1
28953,Pacific,35,1
20887,Europe,46,1
16961,North America,36,1
29319,Pacific,55,1
23227,Europe,40,1
11647,North America,43,1
28293,North America,53,1
13719,North America,58,1
22749,North America,66,1
17372,North America,35,1
23444,Europe,39,1
18806,North America,40,1
17021,North America,51,1
26960,Europe,60,1
22647,Europe,45,1
22674,Europe,49,1
21940,North America,53,1
19704,North America,57,1
16818,North America,62,1
29363,Europe,45,1
24583,Europe,65,1
24023,Europe,55,1
23837,North America,37,1
28449,Europe,43,1
22543,North America,39,1
18229,North America,53,1
29087,Pacific,62,1
22106,North America,41,1
24558,Europe,59,1
22447,Europe,33,1
25184,North America,52,1
24811,North America,45,1
25488,Europe,47,1
24333,North America,50,1
20297,North America,40,1
27872,Pacific,34,1
25361,North America,54,1
16641,North America,71,1
21937,North America,47,1
27085,North America,42,1
29195,Pacific,41,1
27316,Europe,66,1
23460,North America,47,1
11154,North America,36,1
18518,North America,47,1
17676,North America,55,1
25454,Europe,46,1
18649,North America,57,1
15881,North America,67,1
21666,Europe,39,1
27180,Europe,36,1
18480,North America,39,1
17586,North America,45,1
20377,North America,60,1
27508,North America,40,1
28323,Pacific,49,1
17028,North America,41,1
27009,Europe,41,1
19706,North America,57,1
24186,Europe,47,1
21537,Europe,61,1
20905,Europe,48,1
21747,North America,51,1
28670,North America,37,1
22318,Europe,42,1
22610,Europe,42,1
21797,North America,62,1
29294,Pacific,51,1
29126,North America,38,1
19160,North America,50,1
22256,North America,42,1
24046,Europe,44,1
17003,North America,49,1
18924,North America,39,1
28119,Pacific,52,1
28039,North America,59,1
25076,North America,44,1
28458,Europe,50,1
20482,North America,45,1
22188,North America,34,1
28683,Europe,37,1
17412,North America,49,1
25730,Europe,53,1
29460,Pacific,36,1
17135,North America,66,1
16833,North America,80,1
28850,North America,36,1
12765,North America,58,1
29254,North America,57,1
23178,North America,45,1
17414,North America,49,1
21923,North America,51,1
23110,North America,37,1
20181,North America,51,1
24358,North America,55,1
14107,North America,37,1
24221,North America,45,1
21437,North America,50,1
18511,North America,56,1
22593,Europe,52,1
20658,North America,42,1
17150,North America,58,1
18442,North America,72,1
16924,North America,34,1
18605,North America,48,1
18403,North America,52,1
13434,North America,78,1
24817,North America,32,1
17561,North America,40,1
22273,North America,47,1
23141,North America,56,1
29065,Pacific,67,1
27553,North America,45,1
26224,Europe,35,1
26174,North America,32,1
23453,North America,56,1
23505,North America,52,1
15900,North America,57,1
29371,Europe,46,1
22432,Europe,42,1
23806,North America,54,1
16756,North America,44,1
20001,North America,43,1
26963,Europe,39,1
20319,North America,41,1
22722,North America,50,1
23961,Europe,37,1
27875,Pacific,35,1
25553,Europe,72,1
24038,Europe,38,1
17004,North America,38,1
24786,North America,37,1
21417,North America,38,1
29180,Pacific,44,1
19730,North America,74,1
25546,Europe,59,1
22111,North America,58,1
16090,North America,45,1
27053,North America,37,1
27908,Europe,36,1
20190,North America,45,1
28723,Europe,39,1
22423,Europe,44,1
18617,North America,49,1
27511,Pacific,40,1
23836,North America,41,1
27079,North America,42,1
22463,Europe,44,1
13100,North America,50,1
16219,North America,53,1
21931,North America,52,1
14497,North America,55,1
23688,North America,68,1
19169,North America,49,1
18916,North America,39,1
27695,Pacific,45,1
26864,Europe,33,1
18388,North America,49,1
25607,Europe,49,1
22600,Europe,38,1
16145,North America,53,1
17041,North America,54,1
25540,Europe,45,1
22526,Europe,34,1
26724,North America,58,1
27268,North America,44,1
19393,North America,51,1
27534,North America,48,1
19110,North America,40,1
20422,North America,32,1
22460,Europe,44,1
28135,Pacific,55,1
24684,North America,62,1
25634,Europe,40,1
18539,North America,64,1
29179,Pacific,43,1
21087,Europe,46,1
28425,Europe,35,1
28649,North America,40,1
20004,North America,42,1
28692,Europe,36,1
26959,Europe,43,1
25363,North America,55,1
29136,North America,48,1
27765,Europe,45,1
24402,North America,48,1
19225,North America,55,1
22445,Europe,38,1
19775,North America,38,1
21594,North America,33,1
19403,North America,45,1
28309,Pacific,35,1
26828,Europe,34,1
27701,Pacific,42,1
23145,North America,35,1
26929,Europe,69,1
17542,North America,40,1
23174,North America,43,1
28376,Europe,40,1
24870,Europe,62,1
22328,North America,38,1
19745,North America,66,1
17555,North America,70,1
28184,North America,41,1
18481,North America,40,1
26811,North America,42,1
27068,North America,34,1
18558,North America,41,1
23753,Europe,40,1
20787,North America,39,1
25603,Europe,38,1
29017,North America,62,1
28354,North America,47,1
27166,Europe,39,1
19738,North America,72,1
28706,Europe,60,1
25365,North America,54,1
28205,Pacific,45,1
20662,North America,44,1
19545,North America,38,1
14631,North America,52,1
23181,North America,41,1
18862,North America,58,1
27715,Pacific,40,1
27852,Europe,74,1
29432,Europe,37,1
23760,Europe,39,1
28494,Europe,35,1
14110,North America,39,1
24031,Europe,43,1
23384,North America,52,1
25467,Europe,42,1
29157,North America,40,1
16228,North America,51,1
26127,North America,64,1
19533,North America,46,1
22292,North America,50,1
27587,Pacific,45,1
24063,Europe,40,1
20672,North America,37,1
19739,North America,73,1
23222,Europe,34,1
18561,North America,41,1
23605,Europe,57,1
28719,Pacific,45,1
17263,North America,48,1
29140,North America,43,1
22689,Europe,51,1
18228,North America,53,1
22519,Europe,49,1
17568,North America,43,1
24718,Europe,36,1
23059,North America,59,1
18859,North America,58,1
29091,Pacific,60,1
29187,Pacific,45,1
23840,North America,36,1
28990,North America,63,1
24067,Europe,45,1
28150,North America,48,1
25779,Europe,63,1
22778,North America,61,1
21426,North America,56,1
23270,North America,45,1
24296,North America,34,1
19165,North America,44,1
28525,Europe,60,1
29165,North America,48,1
25736,Europe,42,1
22664,Europe,46,1
14496,North America,60,1
28500,Europe,53,1
20650,North America,37,1
25308,Europe,41,1
23746,Europe,32,1
19118,North America,41,1
24738,North America,53,1
19201,North America,46,1
23352,North America,38,1
27871,Pacific,34,1
17384,North America,41,1
23668,North America,65,1
25063,North America,33,1
27800,Europe,46,1
23779,Europe,41,1
16819,North America,60,1
24346,North America,45,1
18854,North America,53,1
18525,North America,50,1
20061,Europe,41,1
16908,North America,73,1
18999,North America,66,1
17373,North America,34,1
18646,North America,41,1
15999,North America,75,1
16109,North America,48,1
25674,Europe,36,1
